sku,name,price,quantity,description
20023,PRESERV JONTEX C/6,22.9,49,JONTEX
2790,PRESERV JONTEX LUB C/3,9.5,49,DIVERSAS
5053,PRESERV JONTEX LUB C/8,28.0,49,JONTEX
20112,PRESERV JONTEX ORGASM C/2,21.05,49,JONTEX
5066,PRESERV JONTEX SENS C/3,14.5,49,DIVERSAS
22637,PRESERV JONTEX SENS PELE C/PELE C/4,52.99,49,JONTEX
22639,PRESERV OLLA BOLSO C/3,9.0,49,OLLA
6551,PRESERV OLLA LARGE C/3,12.99,49,DIVERSAS
4831,PRESERV OLLA LUB C/6 ,16.0,49,DIVERSAS
4857,PRESERV OLLA LUB DE BOLSO L8P6,16.9,49,DIVERSAS
27774,PRESERV OLLA LUB ICE C/3 UN,11.0,49,OLLA
22047,PRESERV OLLA MORANGO C/3,15.6,49,DIVERSAS
18673,PRESERV OLLA PLAY C/3,7.5,49,JONTEX
5911,PRESERV OLLA PROLONG C/3 ,10.4,49,DIVERSAS
22048,PRESERV OLLA PROLONG C/6,17.8,49,DIVERSAS
7392,PRESERV OLLA SENS C/8,23.1,49,DIVERSAS
5915,PRESERV OLLA SENSITIVE/STIMULUS C/3 ,15.6,49,DIVERSAS
22640,PRESERV OLLA STIMULUS LUB C/3,9.8,49,OLLA
28911,PRESERV PRUDENCE  CAIPIRINHA C/3 UN,5.26,49,PRUDENCE
32928,PRESERV PRUDENCE 03UN EXTRA GRANDE,7.5,0,DIVERSAS
4554,PRESERV PRUDENCE C/3,5.5,49,DIVERSAS
21461,PRESERV PRUDENCE C/3,7.15,49,DIVERSAS
21464,PRESERV PRUDENCE C/3,11.82,49,PRUDENCE
21466,PRESERV PRUDENCE C/3,9.0,49,PRUDENCE
1660,PRESERV PRUDENCE C/3UN HORLELA,6.2,49,PRUDENCE
14620,PRESERV PRUDENCE CORES E SABORES C/3,4.15,49,KAREX
5269,PRESERV PRUDENCE CORES SABORES C/3,4.16,49,DIVERSAS
19746,PRESERV PRUDENCE CORES SABORES C/3,6.2,49,PRUDENCE
20754,PRESERV PRUDENCE EXTRA G C/3,5.76,49,PRUDENCE
22829,PRESERV PRUDENCE EXTRA GRANDE UN,8.5,49,PRUDENCE
5292,PRESERV PRUDENCE ULTRA SENS C/8 UN,9.6,49,PRUDENCE
28913,PRESERV PRUDENCE XG ULT SENSIVEL C/8 UN,12.8,49,PRUDENCE
32510,PRESERV.PRUDENCE T.FRUTTI 12X3,5.9,0,PRUDENCE
32509,PRESERVATIVO PRUDENCE CS CHOCOLATE C/3,6.2,0,DRL DISTRIBUIDORA ATACADISTA LTDA
26843,PRESERVIT C/60 CPS,146.58,49,DIVERSAS
7582,PRESILHA COM PEDRAS C/ 2 UN,2.5,49,DIVERSAS
3703,PRESILHA STRASS UN,5.0,0,DIVERSAS
7982,PRESSAT 2.5MG C/30CP,42.32,4,BIOLAB
2611,PRESSAT 5MG C/30CP,80.01,4,BIOLAB
973,PRESSAT 5MG C/60CP,115.21,4,DIVERSAS
29350,PRESTIGIO DARK CHOCOLATE 33 GR,4.0,49,NESTLE
5754,PRESTOB GILLETTE ULTRA GRIP FEM UN,5.0,49,DIVERSAS
2734,PRESTOB ULTRA GRIP CABO MOVEL,7.0,49,DIVERSAS
3641,PREVIANE C/21 CPS ,26.6,4,LEGRAND
4775,PRIMERA 20MG CART C/21CP ,34.55,4,EUROFARMA
1331,PRIMERA 30MCG CART C/21CP ,34.01,4,DIVERSAS
19476,PRIMID 100MG C/100CP,99.48,4,APSEN
28900,PRIMOSISTON ORAL C/ 30 CPS,57.0,4,BAYER
9578,PROCTAN 25G,66.5,4,GENOMMA
33905,PROCTAN 25G C/ 10 LUVAS,65.98,0,DIVERSAS
18873,PROCTFIS H 20G,40.56,4,UNIAO QUIMICA
7556,PROCTOSAN POM 20G,49.6,4,KLEY HERTZ
9680,PROCTYL MONODOSE C/10APLIC,95.69,4,TAKEDA PHARMA
25140,PROFERGAN 20 MG CREME TEUTO 30GR,20.5,4,TEUTO
3625,PROFERGAN 25MG C/20CP,7.5,4,TEUTO
32645,PROFIG FLACONETE DE 10ML BOLDO,1.0,0,ORIENTE FARMACEUTICA COM. IMP. E EXP. LTDA
1234,PROFLAM 100MG C/12CP,81.26,4,EUROFARMA
19342,PROFLAM CR 30G,49.88,4,EUROFARMA
32340,PROHN C 30 CAPS,152.1,0,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
30412,PROINSET MULTI-INSETICIDA AEROSOL 250ML ,10.0,49,DIVERSAS
30613,PROLIVE C/15 CAPS,91.88,49,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
1145,PROLOPA 200/50MG C/30CP,128.04,4,DIVERSAS
25757,PROLOPA BD 125MG C/30CP,61.28,4,ROCHE
32574,PROMADERME SPRAY ANTISSEP 30ML - CLOREXIDINA,16.5,0,DIVERSAS
4989,PROMENSIL 50MG C/30CP,152.04,4,FQM
2461,PROMERGAN 20MG CR 30G,19.7,4,DIVERSAS
24502,PROMESTRIENO 10MG CR VAG 30G ,71.21,4,EUROFARMA
31751,PROMETAZINA 25MG 20CPR ,9.63,0,BIOCHIMICO IND FARMACEUTICO
31765,PROMETAZINA CLD 25MG 20 CPS ,11.65,0,PRATI DONADUZZI
5526,PROMIN CR 30G C/20APLIC,102.73,4,DIVERSAS
33299,PROMOPACK ELSEVE OLEO EXTRA SH375+CD170ML (LOREA),42.0,0,DIVERSAS
33300,PROMOPACK ELSEVE RT5+ SH375+CD170ML LOREAL,42.2,0,LOREAL
18191,PROPIONADO DE CLOBETASOL CR 30G,14.25,4,NEO QUIMICA
12078,PROPIONATO DE CLOBETASOL POM 30G NEO QUI,15.0,4,NEO QUIMICA
25347,PROPOLIS+MEL SPRAY 35ML,12.75,49,ARTE NATIVA
3330,PROPRANOLOL 10MG C/30CP,10.82,4,EMS
1961,PROPRANOLOL 40MG C/30CP EMS,17.28,4,EMS
32635,PROSOY 30MG C 6 COMP REV C1,61.9,0,FQM
29784,PROSSO 250MG+3MCG C/30 CPS,221.35,49,EUROFARMA
31619,PROSSO D+ KM 2000UI 30 COMPR MOMENTA,174.2,0,MOMENTA
29785,PROSSO KM C 30 TABLETES MAST,176.5,49,EUROFARMA
21243,PROT ACTINE COLOR FPS 60 40G,84.25,4,DARROW
30378,PROT ADESIVO P  CALOSIDADES U - 2 UNIDADES FT4,18.01,6,DIVERSAS
19448,PROT ANASOL FACIAL COM BASE FPS30,54.01,4,ANASOL
9612,PROT ASSENTO C/6,5.66,49,SANTA CLARA
31588,PROT AUDITIVO COM CORDAO PLUG SILICONE,3.75,0,DIVERSAS
30705,PROT AUDITIVO NEXCARE SILIC C/01 PAR 3M,34.47,49,NEXCARE
8851,PROT BACIA PEDICURE C/50,0.46,49,SANTA CLARA
8746,PROT DE BACIA PEDICURE SANTA CLARA,0.26,49,SANTA CLARA
7035,PROT DE CALCANHAR,24.08,49,DIVERSAS
8962,PROT DE CALCANHAR GEL SOPES,27.47,49,PALTERM
6151,PROT DE JOANETE,24.07,6,PALTERM
2584,PROT DE JOANETE  C/4,21.57,6,DIVERSAS
5557,PROT DE MAMILOS LILLO,13.91,49,LILLO
2248,PROT DE SEIOS KUKA SIL,28.1,49,KUKA
23852,PROT DIARIO CAREFREE 15UN,10.0,49,JOHNSON
28643,PROT DIARIO CAREFREE SP C/40 UN,19.5,49,DIVERSAS
31281,PROT DIARIO INTIMUS DAYS ANTIBAC C/40 UN,15.3,0,DIVERSAS
30082,PROT DIARIO INTIMUS DAYS C/PER L40 PG30,15.3,49,PROCTER E GAMBLE
8955,PROT FACIAL ANASOL FPS50 ANTIRRUGAS 60G,53.49,4,ANASOL
26333,PROT FACIAL NEUTROGENA SUN OIL FP30 40GR,70.0,4,NEUTROGENA
22582,"PROT LABIAL FRUITY MORANGO FPS10 4,8G",31.2,4,DIVERSAS
33402,"PROT LABIAL LABY FPS8 AZEDINHA C/30 3,5G",5.7,0,DIVERSAS
21330,"PROT LABIAL MED PROTEC FPS15 4,8G ",36.8,4,UNILEVER
21332,"PROT LABIAL NIVEA AMORA 4,8G",31.2,4,UNILEVER
22583,"PROT LABIAL NIVEA CEREJA 4,8G ",31.2,4,NIVEA
24743,"PROT LABIAL NIVEA ESSENT CARE 4,8G",31.2,4,NIVEA
25043,PROT LENÇOL ABSORV DRY MASTER C/6 UN,40.5,49,MARDAM
20626,PROT OCULAR ESTERIL C/10,2.44,49,DIVERSAS
6894,PROT OCULAR OFTAM AD ,1.65,49,DIVERSAS
7073,PROT OCULAR OFTAM P ,1.65,49,DIVERSAS
24740,PROT SOL EUCERIN PIGMENT CONT FPS60 50ML,143.25,4,DIVERSAS
29013,PROT SOL KIDS FPS60 TQ SEC SUNLESS 200G,80.0,4,SUNLESS
29323,PROT SOL NIVEA FPS30+PROT BRONZE F30+100ML  ,38.0,4,NIVEA
25761,PROT SOLAR ANASOL 75FPS 120G,40.0,4,ANASOL
18804,PROT SOLAR ANASOL FACIAL FPS35 60G,32.0,4,ANASOL
22861,PROT SOLAR ANASOL KIDS FPS 50 100G,52.02,4,ANASOL
29018,PROT SOLAR ANASOL LABIAL ACAI/MO FPS60 5GR ,23.45,4,ANASOL
29019,PROT SOLAR ANASOL LABIAL FPS60 MENTA 5GR ,23.4,4,ANASOL
19273,PROT SOLAR ANASOL OIL CONT FPS75 75G,77.79,4,ANASOL
27631,PROT SOLAR CICATRICURE F50 ANTI 40 GR,66.8,4,DIVERSAS
2194,PROT SOLAR EPISOL FPS30 40G PROMOCIONAL,109.65,4,COTIDIANA
27183,PROT SOLAR EUCERIN PIGMENT MEDIO F70 50 G,143.25,4,BEIERSDORF
19276,PROT SOLAR FACIAL ANASOL FPS50 60G,40.0,4,ANASOL
27721,PROT SOLAR FACIAL STICK F50 MEDIA 12 GR,58.7,4,SUNLESS
28487,PROT SOLAR FC OIL CONTROL FPS 60 HIDRADERM 50G,70.5,4,ANASOL
22062,PROT SOLAR FPS50 120G,33.52,4,ANASOL
22677,PROT SOLAR LOREAL BB MEDIA FPS50 30ML,56.15,4,LOREAL
21258,PROT SOLAR NIVEA FACIAL F50 50G,87.65,4,PROCTER E GAMBLE
28959,PROT SOLAR NIVEA FACIAL FPS30 50ML ,40.5,4,NIVEA
2582,PROT SOLAR SUNDOWN FPS30 200ML,67.85,4,DIVERSAS
25902,PROT SOLAR SUNLESS BABY BASTAO FP60 15G,77.6,4,DIVERSAS
25846,PROTETOR DE MAMILOS 01,11.9,49,FLY
32400,PROTETOR MEU CRONOGRAMA 270 ML VERDE BRASIL,47.8,0,DIVERSAS
24478,PROTETOR SOLAR AEROS ANASOL FPS60 200ML,64.29,4,ANASOL
24477,PROTETOR SOLAR AEROS ANASOL FPS80 200ML,75.4,4,ANASOL
33674,PROTETOR SOLAR CORPORAL FPS 60 FLUIDO TOQUE SECO A,73.95,0,PRINCIPIA
33673,PROTETOR SOLAR FPS 60 FLUIDO TOQUE SECO ANTIOLEOSI,50.85,0,PRINCIPIA
24698,PROTETOR SOLAR LOÇAO ANASOL FPS50 350ML,95.85,4,ANASOL
1326,PROVERA 10MG C/14CP,46.02,4,PFIZER
31649,PRYSMA 2MG C 20 CPS,90.63,0,EUROFARMA
33732,PRYSMA 3MG 30CPR ,135.94,0,EUROFARMA
5498,PSOREX CAP 0.5MG 50ML,73.82,4,DIVERSAS
1058,PSOREX CR 30G,49.95,4,GLAXOSMITH
1059,PSOREX POM 30G,51.33,4,GLAXOSMITH
29374,PSYLLIUM FLOCOS NATURE 100 GRS ,20.55,0,NATURE
30303,PULSEIRA ADULTO,49.9,49,GOTA DOURADA
30304,PULSEIRA INFANTIL UNIDADE,29.0,49,GOTA DOURADA
32943,PULSEIRA PRATA GOTA DOURADA,49.9,0,GOTA DOURADA
32078,PULVERIZADOR FRANCES 340ML SANTA CLARA,13.2,0,DIVERSAS
1162,PURAN T4 100MCG C/28CP,17.36,4,SANOFI AVENTIS
6531,PURAN T4 112MCG C/28CP,33.23,4,SANOFI AVENTIS
18826,PURAN T4 12.5MCG C/30CP,3.87,4,SANOFI AVENTIS
1335,PURAN T4 125MCG C/30CP,25.49,4,SANOFI AVENTIS
1309,PURAN T4 150MCG C/28CP,27.36,4,SANOFI AVENTIS
6283,PURAN T4 175MCG C/28CP,34.62,4,DIVERSAS
1306,PURAN T4 25MCG C/28CP,18.44,4,SANOFI AVENTIS
20475,PURAN T4 37.5MCG C/30CP,11.67,4,DIVERSAS
1307,PURAN T4 50MCG C/30CP,20.4,4,SANOFI AVENTIS
15644,PURAN T4 62.5MCG,19.42,4,SANOFI AVENTIS
7540,PURAN T4 75MCG C/30CP,22.26,4,SANOFI AVENTIS
5966,PURAN T4 88MCG C/30CP,26.82,4,SANOFI AVENTIS
20704,PURAVIT IMUNE 75ML,83.25,49,DIVERSAS
18619,PURAVIT MULTI SOL ORAL 120ML,84.4,49,MYRALIS 
27735,PURIFICADOR AR SECAR AERO CEREJ 360 ML,16.01,4,DIVERSAS
33017,PURPLE ACIDIFICANTE 250ML LOLA ,46.8,0,LOLA
33330,PURPLE SHAMPOO 250ML LOLA ,37.8,0,DIVERSAS
25228,PYLORIPAC 31+500+500MG C/14 BLIS,462.79,4,SANOFI AVENTIS
7131,PYLORITRAT IBP 300+500+500 MG TEUTO,126.75,4,TEUTO
1066,PYRIDIUM 100MG C/25DRG,27.08,4,ZODIAC
1067,PYRIDIUM 200MG C/18DRG,33.93,4,DIVERSAS
24852,PYVERM 100MG C/6 CPS,42.82,4,CIFARMA
24441,PYVERM 10MG/ML 40ML,43.37,4,CIFARMA
9514,QLAIRA C/28CP,74.29,4,BAYER
976,QUADRIDERM CR 20G,60.92,4,MANTECORP
977,QUADRIDERM POM 20G,61.13,4,MANTECORP
30573,QUARTETO DAILUS SOBRAN 3 SOMBRAS 1 ILUMI,31.44,4,DAILUS
29240,QUEIMADOL POMADA 30G,30.65,4,BESINS
9471,QUEIMALIVE POM 30G,28.0,4,CIFARMA
34009,QUELATUS BARI 30CPR,106.75,0,MOMENTA
31542,QUELATUS C/30 CPS,161.7,0,MOMENTA
32575,QUELATUS MIND 60CPS,209.15,0,MOMENTA
33178,QUEPSIA LP 300MG C/30 CPS,503.32,0,MOMENTA
33083,"QUERA LP 0,375MG C 30 CPS",89.44,0,CRISTALIA
4327,QUERATINA BIOEXTRATUS,43.45,4,DIVERSAS
27888,QUERATINA FOREVER LISS BANHO VERNIZ,50.61,4,DIVERSAS
32593,QUERATINA SILICONADA C/ VITAM  30 ML VERDE BRASIL,25.0,0,DIVERSAS
20101,QUET XR 50MG C/30CP,173.01,4,EUROFARMA
20433,QUETIAPINA 100MG (C1) GEN 30 CPR ,45.0,4,EMS
21259,QUETIAPINA 200MG C/30CP GEOLAB,72.25,4,GEOLAB
18168,RABICO POMPOM ORELHA UN,4.81,49,DIVERSAS
33979,RAHIME 8MG C/30CPR ,107.81,0,APSEN
21309,RAY PILHA AMARELINHA PQ TUBO C/4 UN,6.3,49,DIVERSAS
31897,RAZAPINA 30MG C/30 CPS,179.88,0,SANDOZ
33371,RAZAPINA ODT 15MG 30CPR SANDOZ,94.46,0,SANDOZ
21907,RECARGA QUERATINA NUTRIRE 80G,16.5,4,DIVERSAS
32592,RECONSTRUTOR MEU CRONOGRAMA 60 ML VERDE BRASIL,21.6,0,DIVERSAS
22447,REDOXON 1G C/10 EFV,18.98,4,BAYER
984,REDOXON 2G C/10CP,27.67,4,BAYER
7430,REDOXON GTS 20ML,24.98,4,BAYER
32780,REDUBIO QUITOSANA 500MG C/20,18.9,0,CIMED
21481,REFIL INTERDENTAL CONICO ,18.0,4,DIVERSAS
29800,"REFIL RAID LIQ 45 NOITES 32,9 ML",24.0,49,BAYER
8757,REGENCEL POM 3.5G,17.97,4,KESTAL 
32818,REGENESIS PRE C/ 30 CAPS MOLES,89.5,0,DIVERSAS
32792,REHYDRON SORO SABOR COCO  26 GR ,4.5,0,DIVERSAS
31294,RELAX S LINE 200G CACHOS DEFINIDOS SOLTOS,45.25,0,EMBELEZE
24351,REMILEV 250/60 MG C/20 CPS,82.73,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
29147,REMOV  CALOSIDADES 120ML LABOTRAT,12.35,4,DIVERSAS
21539,REMOV FARMAX 500ML ,27.05,4,FARMAX
22409,REMOVEDOR ESMALTE ARGAN 100ML FARMAX,5.0,4,FARMAX
33785,REMOVEDOR ESMALTE FARMAX UVA 100ML,6.7,0,FARMAX
24148,REMOVEDOR FARMAX 100ML,5.1,4,FARMAX
1172,REMOVEDOR FARMAX 500ML ,25.9,4,DIVERSAS
2145,REMOVEDOR IDEAL  BASE ACETONA/SIL 100ML,5.2,4,IDEAL
33784,REMOVEDOR SEM ACETONA FARMAX 100ML,6.6,0,FARMAX
25592,RENA HENE GEL PRETO CARVAO 180G,12.5,4,DIVERSAS
4603,RENALAPRIL 20MG C/30CP,17.0,4,NEO QUIMICA
32934,RENALAPRIL 5MG 30CP NEOQUIMICA,16.9,0,NEO QUIMICA
32273,RENOVI B 100+100MG+5000MCG 30CPR,86.78,0,DIVERSAS
31405,"RENOVI B PLUS 5MG+100MG+100MG+4,3MG  ",53.51,0,SUPERA
1304,RENU PLUS 355ML+120ML,55.6,4,DIVERSAS
30023,REP PONTAS CHEVEUX  ARGAN 35ML,10.9,4,DIVERSAS
33106,REP PONTAS S.LINE  T.CACHO EXTRA FOR 60ML,28.85,0,EMBELEZE
30024,REPAR PONTA CHEVEUX COCO 35ML,10.9,4,DIVERSAS
25552,REPARADOR DE PONTAS HASKELL MANDIOCA 35ML,44.3,4,HASKELL
32591,REPARADOR DE PONTAS VERDE BRASIL 30ML,24.5,0,DIVERSAS
26741,REPARADOR PONTAS TUTANO HASKELL 35ML,44.3,4,HASKELL
21373,REPEL OFF BABY 117G,36.0,49,JOHNSON
33930,REPEL OFF! 170ML SPR ACTIVE,35.65,0,JOHNSON
33931,REPEL OFF! 170ML SPR FAMILY,22.5,0,JOHNSON
32111,REPEL REPELEX 100ML LOC FAMILY UN,15.0,0,JOHNSON
32343,REPEL SBP ADV 100ML LOC ICARIDINA+75ML,39.0,0,SANFARMA
29339,REPEL SBP BABY LOCAO 100 ML,38.95,49,DIVERSAS
30722,REPEL SPRAY  KIDS  105ML ACTION  ,23.85,49,DIVERSAS
30524,REPELENTE DE INSETOS ABOVE 150ML,32.85,49,DIVERSAS
2853,REPELENTE EXPOSIS BEBE 117G,68.76,49,DIVERSAS
33969,REPELENTE EXPOSIS EXTREME AERO 9H 100ML,64.65,0,JOHNSON
20584,REPELENTE EXPOSIS GEL 10H 100ML,68.2,49,DIVERSAS
20699,REPELENTE EXPOSIS GEL INF 100ML,70.0,49,DIVERSAS
20382,REPELENTE EXPOSIS INF 100ML,69.35,49,DIVERSAS
33929,REPELENTE KIDS 100ML OAZ ,18.65,0,EUROFARMA
20697,REPELENTE OFF FAMILY SPRAY 100ML,29.0,49,JOHNSON
3322,REPELENTE OFF LOCAO KIDS 117ML,27.1,49,JOHNSON
1005,REPELENTEXO INSETO LOCAO 200ML,23.0,49,DIVERSAS
3734,REPELEX AEROSOL 200ML,33.2,49,DIVERSAS
22459,REPELEX LOCAO 200ML,35.5,49,DIVERSAS
2538,REPOFLOR 200MG C/6CP,49.89,4,DIVERSAS
7458,REPOFLOR ENV 200MG ,9.15,4,LEGRAND
5130,REPOPIL 35 C/21CP,19.25,4,LEGRAND
22033,REQUEIJAO TRADICIONAL 220G,13.5,49,DIVERSAS
18890,RESFEDRYL C/20CP,16.8,4,PHARMASCIENCE
6395,RESFEDRYL C/5CP,7.75,4,PHARMASCIENCE
26894,RESFEGRIPE C/20 CAPS,15.0,4,MULTILAB
31051,RESFEGRIPE SINUS 500+30MG C/ 24 CPS,26.97,2,MULTILAB
18031,RESFENOL C/20CPS,22.47,4,HERTZ
7275,RESFENOL SUSP 100ML,28.57,4,HERTZ
32223,RESSAQUE DISP 60CAPS ,2.55,0,DIVERSAS
1230,RETEMIC 5MG C/30CP,45.29,4,ASPEN
985,RETEMIC 5MG C/60CP,75.2,4,DIVERSAS
33666,"RETINON 0,3% VITAMINA E 0,5% SERUM",63.8,0,PRINCIPIA
23172,RETOK COLOR STICK ,23.7,4,DIVERSAS
27999,RETOK COLOR STICK ANACON 5.0 CAST CLARO,21.78,4,DIVERSAS
22563,RETOK COLOR STICK ANACONDA,23.7,4,DIVERSAS
19573,RETOK COLOR STICK ANACONDA 3G,23.7,4,DIVERSAS
9401,REUQUINOL 400MG C/30CP ASPEN,120.05,4,ASPEN
8843,REVANGE 37.5+325MG C/20CP,77.83,4,SERVIMED COMERCIAL LTDA
22678,REVITALIFIT HIALU DIA FPS20 49G,66.25,4,LOREAL
23899,REVITALIFT HIALU DIURNO 25G,55.77,4,DIVERSAS
33970,REVITALIFT HIALU GEL 80G,30.2,0,LOREAL
30667,REVITALIFT HIALUR SERUM 15ML,106.71,4,DIVERSAS
33971,REVITALIFT PRO RETINOL DIURNO FPS20 ,98.8,0,LOREAL
26557,REVITAM JUNIOR 120 ML ,24.75,49,BIOLAB
20008,RIFOTRAT SPRAY,18.97,4,NATULAB
32444,"RINOSORO AV INF 0,9%",34.64,0,MANTECORP
23426,RINOSORO JET INFANTIL 100ML,50.14,4,DIVERSAS
4136,RINOSORO JET XT 0.9% 100ML,65.38,4,MANTECORP
33538,RINOSORO SIC 3% SOL SPR 50ML,34.49,0,DIVERSAS
33023,RISEDRONATO SOD 35MG C/4 CP ,45.5,0,EMS
32006,RISEDROSS 35MG C 12 CPS,238.18,0,EMS
20363,RISPERIDON 1MG/ML 30ML CRISTALIA,78.16,4,CRISTALIA
22859,RISPERIDON 1MG/ML 60ML,140.69,4,CRISTALIA
30861,RISPERIDONA 1 MG C/30 COMP ,12.0,4,DIVERSAS
30540,RISPERIDONA 1MG C/30 CPS,12.0,4,VITAMEDIC IND. FARMACEUTICA LTDA
7311,RISPERIDONA 1MG C/30CP BIOLAB,11.25,4,BIOLAB
32348,RISPERIDONA 2MG GEOLAB C/30,12.75,0,GEOLAB
32489,RISPERIDONA 3MG 30CP GEOLAB,16.0,0,GEOLAB
20230,RISPIRIDONA 1MG SANDOZ,20.14,4,SANDOZ
33374,RISQUE TECHNOLOGY SERUM REPARADOR BL 8ML,13.0,0,RISQUE
5912,RITALINA 10MG C/60CP,107.91,4,NOVARTIS
31422,RITALINA LA 10MG C/30 CAPS ,137.67,0,NOVARTIS
23099,RITMONEURAN C/20CP,24.75,4,KLEY HERTZ
4928,RITMONORM 300MG C/30CP,146.86,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
27057,RIVAROXABANA 10 MG C/30 CPS,35.5,4,PHARLAB
28442,RIVAROXABANA 15 MG GERMED,27.5,4,GERMED
25343,RIVAROXABANA 15MG C/30 CPS,19.75,4,NOVA QUIMICA
26782,RIVAROXABANA 15MG C/30 CPS,35.0,4,PHARLAB
25095,RIVAROXABANA 20 MG C/30 CPS,17.5,4,NOVA QUIMICA
26883,RIVAROXABANA 20 MG C/30 CPS,20.0,4,GERMED
25734,RIVAXA 10 MG 30CP,48.4,4,EUROFARMA
32636,RIVAXA 15MG C 30 COMP REV,47.53,0,MOMENTA
19011,"RIVOTRIL SL 0,25MG C/30CP",10.31,4,ROCHE
32228,ROSUCOR 20MG C/30 CPS,76.61,0,TORRENT
33468,ROSUVASTATINA CAL 10MG 30CP BIOSSINTETICA,11.0,0,BIOSINTETICA
30775,ROSUVASTATINA CALCICA 10 MG C/30 CPS,10.0,4,SANDOZ
23085,ROSUVASTATINA CALCICA 10MG,13.75,4,ALTHAIA
3726,ROSUVASTATINA CALCICA 10MG C/30CP LEGRAN,12.0,4,LEGRAND
32300,ROSUVASTATINA CALCICA 20MG 30 CPS,13.75,0,NOVA QUIMICA
21226,ROSUVASTATINA CALCICA 20MG C/30CP ATLAIA,21.25,4,ATLAIA
18710,ROSUVASTATINA CALCICA 20MG GERMED,20.5,4,GERMED
33570,ROSUVASTATINA CALCICA 40MG 30CPR REV GEN EMS / EMS,127.5,0,DIVERSAS
29549,ROSUVASTATINA CALCICA 40MG C/30 CPS,131.5,4,ALTHAIA
29486,ROSUVASTATINA CALCICA 5MG C/30 CPS,12.5,4,PHARLAB
24654,ROSUVASTINA CALCICA 20MG C/30 CPS,19.75,4,GEOLAB
29317,ROUPA INT PLENIT PROTECT PLUS G/XG 32UND,125.3,49,PLENITUDE
29318,ROUPA INT PLENITUD PROT PLUS P/M C/32 UN,125.3,49,PLENITUDE
28640,ROUPA INTIMA BIGFRAL MOV UNISSEX C/7 G/XG,25.25,49,DRL DISTRIBUIDORA ATACADISTA LTDA
28639,ROUPA INTIMA BIGFRAL MOVIMENT UNISSEX C/7,28.96,49,DRL DISTRIBUIDORA ATACADISTA LTDA
32759,ROUPA INTIMA PLENITUD CLASSIC G/XG C/24,44.7,0,PLENITUDE
33805,ROUPA INTIMA PLENITUD FEMME 16UN G/XG FEM L16P15,81.5,0,DIVERSAS
22252,ROUPA INTIMA PLENITUD PLUS G/XG C/16,73.1,49,DIVERSAS
23270,ROUPA INTIMA PLENITUDE 24UG/XG,106.72,49,PLENITUDE
26279,ROUPA INTIMA PLENITUDE FEMME C/16 UN P/M,81.5,49,PLENITUDE
26954,ROUPA INTIMA PLENITUDE FEMME C/8 G/XG FEM,45.0,49,PLENITUDE
25718,ROUPA INTIMA PLENITUDE FEMMME C/8UN,45.0,49,PLENITUDE
26723,ROUPA INTIMA PLENITUDE PRE CONF G/XG 14UN,81.2,49,PLENITUDE
26724,ROUPA INTIMA PLENITUDE PREM CONF P/M 14UN,81.2,49,PLENITUDE
24858,"ROXETIN XR 12,5 MG C/30 CPS",91.77,4,CRISTALIA
32528,RUBY ROSE BASE LIQUIDA MELU 872 GI,14.25,0,RUBYROSE
32534,RUBY ROSE BATOM LIQUIDO 4ML SMOOTH BLUR SILK SKIN ,10.2,0,RUBYROSE
20675,S LINE GUANIDINA MILD SUAVE 215G,35.9,4,EMBELEZE
21814,S LINE GUANIDINA OLEO ARGAN REG 218G,42.2,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
21813,S LINE GUANIDINA REG 218G+ANTIV,42.2,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
29893,SAB ACNEZIL  BARRA PELE ACNEICA 70 GR ,14.3,49,DIVERSAS
29894,SAB ACNEZIL BARRA PELE OLEOSA 70G,14.3,49,DIVERSAS
23037,SAB AROEIRA 100G,5.5,49,NATUREMEL
7491,SAB ASEPXIA 80G ,14.8,49,GENOMMA
14326,SAB ASEPXIA 80G,14.8,49,DIVERSAS
32953,SAB ASEPXIA 80G FORTE,14.75,0,DIVERSAS
25879,SAB ASEPXIA CARVAO DETOX 150ML,34.25,49,GENOMMA
22448,SAB ASEPXIA ENXOFRE 80G,14.8,49,DIVERSAS
22450,SAB ASEPXIA NEUTRO 90G,14.95,49,DIVERSAS
29969,SAB BARRA 90G CHERRY VEGETAL  GIOVANNA BABY,4.65,49,DIVERSAS
31645,SAB BARRA 90G CLOREXIDINA - GH DERMA,17.6,0,DIVERSAS
29971,SAB BARRA 90G VEGETAL BLANC VANILLA GIOVANN,5.5,49,DIVERSAS
31644,SAB BARRA GH 100G - SEM PERFUME - UN,14.44,0,DIVERSAS
29966,SAB BARRA GIOVANNA BABY  VEGETAL BLUE 90G,5.5,49,DIVERSAS
29967,SAB BARRA GIOVANNA BABY VEGETAL BLUEB 90G,5.5,49,DIVERSAS
31143,SAB BIOFLEUR  GLICERINADO NEUTRO 80GR,7.0,0,DIVERSAS
33786,SAB BIOFLEUR 85G FRUTAS VERMELHAS,4.0,0,DIVERSAS
29228,SAB DAVENE  AVEIA CLASSICO 90G,4.65,49,DAVENE
