COD_BARRAS;PRODUTO_ID;NOMEORDER;FORNECEDOR;LOCALIZACAO;TRIBUTACAO;NCM;ALIQUOTA_NCM;CST_PIS;CST_COFINS;NATUREZA_RECEITA_PIS_COFINS;PADRAO_COMISSAO;DESCONTO_MAXIMO;QUANTIDADEORDER;TABELA;VENDA;PROMOCAO;VALOR_ULT_COMPRA;MARGEM;TOTAL_PRVENDA;TOTAL_PRPROMOCAO;TOTAL_PRCOMPRA
7896094922099;3722;NEBACETIN POM 50G;NYCOMED;;ST;30042099;;04;04;002;0,5;8;3;;54,6500015258789;0;37,9799995422363;43,891527605482;163,950004577637;0;113,939998626709
7896112103028 ;20446;NEBIVOLOL 5MG  C/30 TEUTO;TEUTO;;ST;30049059;;04;04;002;2,5;8;8;;31,5;0;13,0699996948242;141,009952069656;252;0;104,559997558594
7896004821122;31628;NEBIVOLOL CLOR 5MG 30CPR GEN GEN;GERMED;;ST;30049059;0;;;;2,5;8;6;;28;0;9,43000030517578;196,924698768375;168;0;56,5800018310547
7898639690708;34135;NEBULIZADOR G-TECH ULTRASSONICO(E);G-TECH;;ST;90192020;0;;;;0,5;8;1;;235,380004882813;0;156,919998168945;50,0000048619645;235,380004882813;0;156,919998168945
7898639690975;34134;NEBULIZADOR INALADOR DE AR NEBCOMDC1 GTECH;G-TECH;;ST;90192020;0;;;;0,5;8;1;;164,009994506836;0;109,339996337891;50;164,009994506836;0;109,339996337891
7898610375181;26739;NECTAVITA BANANEIRA HASKELL 35ML;HASKELL;;ST;33059000;0;04;04;002;0,5;8;2;;23,9834003448486;0;16,2049999237061;48,0000028248298;47,9668006896973;0;32,4099998474121
7898610375068;26740;NECTAVITA MANDIOCA HASKELL 35ML;HASKELL;;ST;33059000;0;04;04;002;0,5;8;2;;23,7999992370605;0;16,2000007629395;46,9135686185122;47,5999984741211;0;32,4000015258789
7891000376768;33730;NEGRESCO BISCOITO RECHEADO 90G ;NESTLE;;ST;19053100;0;;;;0,5;8;15;;4,5;0;2,15610003471375;108,710167782055;67,5;0;32,3415005207062
7896094922129;594;NENE DENT GEL 10G;NYCOMED;;ST;30049099;;04;04;002;0,5;8;2;;27,1800003051758;0;21,4650001525879;26,6247384670942;54,3600006103516;0;42,9300003051758
7896094922112;593;NENE DENT GTS 10ML;NYCOMED;;ST;30049099;;49;49;   ;0,5;8;1;;21,8500003814697;0;17,375;25,7553978789625;21,8500003814697;0;17,375
7891317009618;30307;NEO B 5000MCG+100+100MG C 60CPR;EUROFARMA;;ST;30045090;0;04;04;002;0,5;8;3;;165,449996948242;0;117,559997558594;40,7366454441948;496,349990844727;0;352,679992675781
7896714224459;9275;NEO BRASIL COL 20ML;NEO QUIMICA;;ST;30049099;;04;04;002;3,5;8;8;;18,5499992370605;0;7,8899998664856;135,107725614236;148,399993896484;0;63,1199989318848
7896714200064;758;NEO FEDIPINA 10MG C/30CP;NEO QUIMICA;;ST;30049062;;04;04;002;3,5;8;15;;23,3400001525879;0;17,7959995269775;31,1530724487041;350,100002288818;0;266,939992904663
7896714200125;1553;NEO FEDIPINA 20MG C/30CP;NEO QUIMICA;;ST;30049062;;04;04;002;3,5;8;7;;20,7999992370605;0;8,65380001068115;140,356828345786;145,599994659424;0;60,5766000747681
7896714201108;1479;NEO FOLICO 5MG C/20CP;NEO QUIMICA;;ST;30045090;;04;04;002;3,5;8;4;;8,75;0;3,55080008506775;146,423335315231;35;0;14,203200340271
7896714240206;868;NEO LORATADIN 10MG C/12CP;NEO QUIMICA;;ST;30049069;;04;04;002;3,5;8;15;;6,34999990463257;0;2,57999992370605;146,124034589547;95,2499985694885;0;38,6999988555908
7896714292663;29997;NEO VITAMINA D3 7.000 UI 30 CAP MOLE ;NOVA QUIMICA;;ST;30045050;0;04;04;002;3,5;8;14;;20,5499992370605;0;8,38070011138916;145,206235325538;287,699989318848;0;117,329801559448
7896714221083 ;9741;NEOCOFLAN AEROSOL 11.6MG/G ;NEO QUIMICA;;ST;30049037;;04;04;002;3,5;8;3;;30,75;0;13,039999961853;135,812884125425;92,25;0;39,1199998855591
7896006217480;27965;NEOCOPAN COMPOSTO 10 ML;UNIAO QUIMICA;;ST;30049099;0;04;04;002;3,5;8;5;;17,5;0;7,18499994277954;143,562980366985;87,5;0;35,9249997138977
7896006217459;24589;NEOCOPAN COMPOSTO UNIAO QUIM C/20 CPS;UNIAO QUIMICA;;ST;30049069;0;04;04;002;3,5;8;4;;20,6499996185303;0;8,91580009460449;131,61129006276;82,5999984741211;0;35,663200378418
7896714213446;18623;NEODIA NEO QUIMICA 1,5MG C/1CP ;NEO QUIMICA;;ST;30043939;;04;04;002;3,5;8;5;;7;0;2,59999990463257;169,230779106095;35;0;12,9999995231628
7896714294322;29798;NEOGERMINA 5 FLACON 4BI ;NEO QUIMICA;;18 %;21069090;0;49;49;   ;0,5;8;20;;14,0500001907349;0;5,40799999237061;159,800299751406;281,000003814697;0;108,159999847412
7896714265933 ;19153;NEOLEFRIN C/20CP;NEO QUIMICA;;ST;30049099;;04;04;002;3,5;8;13;;15,3500003814697;0;5,6100001335144;173,618538612292;199,550004959106;0;72,9300017356873
7896714283005 ;7272;NEOPIRIDIN C/12PAST;NEO QUIMICA;;ST;30049069;;04;04;002;3,5;8;5;;16,3400001525879;0;10;63,4000015258789;81,7000007629395;0;50
7896714270029 ;6264;NEOPIRIDIN SPRAY 50ML;NEO QUIMICA;;ST;30049069;;04;04;002;3,5;8;3;;27;0;14,5;86,2068965517241;81;0;43,5
7896094999992;1762;NEOSALDINA C/10 DRG;BRAIN FARMA;;ST;30049069;;04;04;002;0,5;8;48;;16,75;0;9,21630001068115;81,7432156135079;804;0;442,382400512695
7896094921993;8731;NEOSALDINA C/10 DRG;TAKEDA PHARMA;;ST;30049069;;04;04;002;0,5;8;6;;19,2299995422363;0;12,1549997329712;58,206499092499;115,379997253418;0;72,9299983978271
7896094921979;409;NEOSALDINA C/20DRG;NYCOMED;;ST;30049069;;04;04;002;0,5;8;2;;33,9500007629395;0;25,1049995422363;35,2320309977397;67,9000015258789;0;50,2099990844727
7896094921986;3411;NEOSALDINA C/4 DR;NYCOMED;;ST;30049069;;04;04;002;0,5;8;56;;10,1499996185303;0;7,00839996337891;44,8262038634669;568,399978637695;0;392,470397949219
7896714230023 ;5900;NEOSORO INF 30ML ;NEO QUIMICA;;ST;30049039;;04;04;002;3,5;8;9;;11,5;0;4,65999984741211;146,781123960475;103,5;0;41,939998626709
7896714231143;1551;NEOSORO SOL NASAL AD 30ML;NEO QUIMICA;;ST;30049099;;04;04;002;3,5;8;31;;8,80000019073486;0;3,57999992370605;145,810066432208;272,800005912781;0;110,979997634888
7891010248154 ;21547;NEOSTRATA MINESOL OIL CONTROL FPS30 40G;LA ROCHE-POSAY;;ST;33049990;;04;04;002;0,5;8;2;;112;0;62,9599990844727;77,8907268561599;224;0;125,919998168945
7891010248178 ;21548;NEOSTRATA MINESOL OIL CONTROL FPS70 40G;LA ROCHE-POSAY;;ST;33049990;;04;04;002;0,5;8;1;;118,349998474121;0;74,9400024414063;57,926333891777;118,349998474121;0;74,9400024414063
7896714236247 ;18685;NEOTOSS 1,5MG/ML NEO QUIMICA;NEO QUIMICA;;ST;30049069;;04;04;002;3,5;8;4;;15,6000003814697;0;6,36999988555908;144,89796957195;62,4000015258789;0;25,4799995422363
7896714236223 ;412;NEOTOSS XPE AD 100ML;NEO QUIMICA;;ST;30049069;;04;04;002;3,5;8;3;;20,7999992370605;0;8,47500038146973;145,427708564344;62,3999977111816;0;25,4250011444092
7896046304126;30163;NEOVITE MAX C/30 CAPS;BAUSCH+LOMB;;18 %;21069030;0;49;49;   ;0,5;8;1;;168,860000610352;0;77,1999969482422;118,730579385336;168,860000610352;0;77,1999969482422
7896006201687;417;NEOVLAR C/21CP;SCHERING;;ST;30066000;;04;04;002;0,5;8;9;;10,3000001907349;0;7,07329988479614;45,6180334284203;92,7000017166138;0;63,6596989631653
7896094931213;34081;NESINA 25MG C/60 CPR ;TAKEDA PHARMA;;ST;30049069;0;;;;0,5;8;1;;312,320007324219;0;238,020004272461;31,2158649349098;312,320007324219;0;238,020004272461
7896094922433;19340;NESINA 25MG C/60CP;DIVERSAS;;ST;30049069;;04;04;002;0,5;8;1;;186;0;132,865005493164;39,9917151319199;186;0;132,865005493164
7896094922426;28191;NESINA MET 12,5+1GR C/60 CPS;TAKEDA PHARMA;;ST;30049069;0;04;04;002;0,5;8;1;;181,660003662109;0;138,679992675781;30,9922218461683;181,660003662109;0;138,679992675781
7896094999510;34080;NESINA PIO 25+30MG 30CPR;TAKEDA PHARMA;;ST;30049079;0;;;;0,5;8;2;;279,269989013672;0;212,820007324219;31,2235595350866;558,539978027344;0;425,640014648438
7891000106099 ;20901;NESLAC COMFORT 800G;DIVERSAS;;ST;19011010;;49;49;   ;0,5;8;1;;75,0999984741211;0;55,5800018310547;35,1205397624867;75,0999984741211;0;55,5800018310547
7891000402979;33090;NESTLE CHOCOBISCUIT CHOC AOLEI 78G BR;NESTLE;;ST;19053100;0;;;;0,5;8;3;;7,5;0;5,52400016784668;35,7711761787217;22,5;0;16,57200050354
7891000056523 ;8190;NESTOGENO 1 400G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;2;;40,5;0;28,6100006103516;41,5588924711398;81;0;57,2200012207031
7891000062722;6921;NESTOGENO 1 800G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;3;;67,0999984741211;0;47,2099990844727;42,1309039935784;201,299995422363;0;141,629997253418
7891000056615 ;6574;NESTOGENO 2 400G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;5;;41,4500007629395;0;25,9799995422363;59,5458102127876;207,250003814697;0;129,899997711182
7891000062760 ;18084;NESTOGENO 2 800G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;7;;69,5999984741211;0;41,25;68,7272690281723;487,199989318848;0;288,75
7896070601543;423;NEULEPTIL 10MG C/20CP;DIVERSAS;;ST;30049079;;04;04;002;0,5;8;7;;14,75;0;10,9483003616333;34,7241079692077;103,25;0;76,6381025314331
7896070601260 ;424;NEULEPTIL GT 4% 20 ML;SANOFI AVENTIS;;ST;30049079;;04;04;002;0,5;8;12;;29,3999996185303;0;22,2800006866455;31,956906249794;352,799995422363;0;267,360008239746
7896070601697 ;422;NEULEPTIL PED 1% GTS 20ML;SANOFI AVENTIS;;ST;30049079;;04;04;002;0,5;8;9;;15,1499996185303;0;11,2467002868652;34,706173651872;136,349996566772;0;101,220302581787
7897917004640;31571;NEUTOSS XPE SAB LARANJA C/120ML ;DIVERSAS;;ST;21069030;0;;;;3,5;8;11;;22,0499992370605;0;0,00999999977648258;220399,997299164;242,549991607666;0;0,109999997541308
7896013508885;30464;NEUTRALIZ LISA HAIR  PROF CREM 300ML;DIVERSAS;;ST;33059000;0;04;04;002;0,5;8;3;;20,3549995422363;0;13,5699996948242;50;61,064998626709;0;40,7099990844727
7899674036223;31854;NEUTRALIZADOR PURO AR 350ML CAPIM LIMAO UN ;JOHNSON;;ST;38085910;0;;;;0,5;8;1;;12;0;8,10000038146973;48,1481411711073;12;0;8,10000038146973
7894916500548 ;7348;NEUTROFER 150MG C/30CP;EMS;;ST;30049039;;04;04;002;0,5;8;3;;35,1500015258789;0;26,8199996948242;31,0589184408612;105,450004577637;0;80,4599990844727
7894916500296;4515;NEUTROFER 250MG/ML 30ML;EMS;;ST;30049039;;04;04;002;0,5;8;4;;65,2900009155273;0;49,5;31,8989917485401;261,160003662109;0;198
7894916500333;5951;NEUTROFER 300MG C/30CP;DIVERSAS;;ST;30049039;;04;04;002;0,5;8;5;;62,6500015258789;0;49,4749984741211;26,629617904181;313,250007629395;0;247,374992370605
7894916500272 ;7422;NEUTROFER 500MG C/30CP;DIVERSAS;;ST;30049039;;04;04;002;0,5;8;4;;93,25;0;67,75;37,6383763837638;373;0;271
7891010255138;32688;NEUTROG BOOST WAT GEL FPS25 40G;NEUTROGENA;;ST;33049990;0;;;;0,5;8;1;;88,9000015258789;0;53,9199981689453;64,8738956691582;88,9000015258789;0;53,9199981689453
7891010256111;32606;NEUTROG SUNFRES FPS50 S COR 40ML;NEUTROGENA;;ST;33049990;0;;;;0,5;8;1;;76,25;0;50,8199996948242;50,0393554858004;76,25;0;50,8199996948242
7891010253899;24313;NEUTROGENA BOBY CARE REPAR SN 200G;NEUTROGENA;;ST;33072010;0;04;04;002;0,5;8;4;;33,9000015258789;0;14,2033004760742;138,676929935998;135,600006103516;0;56,8132019042969
7891010882983;26164;NEUTROGENA BOOST GEL AQUA 50G;NEUTROGENA;;ST;33049990;0;04;04;002;0,5;8;2;;92,8499984741211;0;61,8800010681152;50,0484758749684;185,699996948242;0;123,76000213623
7891010253257;24248;NEUTROGENA HIDRA E REVITALIZA 400ML;NEUTROGENA;;ST;33072010;0;04;04;002;0,5;8;2;;54,7000007629395;0;29,1800003051758;87,4571630941247;109,400001525879;0;58,3600006103516
7891010253905;24249;NEUTROGENA HIDRATA E REPARA 400ML;NEUTROGENA;;ST;33072010;0;04;04;002;0,5;8;5;;54,7000007629395;0;32,4583015441895;68,5239157953772;273,500003814697;0;162,291507720947
7891010254995;28482;NEUTROGENA NORWEGIAN 400 ML SEM FRAG;NEUTROGENA;;ST;33049990;0;04;04;002;0,5;8;6;;118,300003051758;0;62,2916984558105;89,9129514596223;709,800018310547;0;373,750190734863
7891010514846 ;3702;NEUTROGENA SUN FRESH FPS30 200ML;NEUTROGENA;;ST;33049990;;04;04;002;0,5;8;1;;86,129997253418;0;54,8633003234863;56,9901860543864;86,129997253418;0;54,8633003234863
7891010591038;9408;NEUTROGENA SUN FRESH FPS50 200ML;NEUTROGENA;;ST;33049990;;04;04;002;0,5;8;16;;115,849998474121;0;58,6866989135742;97,4041829218052;1853,59997558594;0;938,987182617188
7891010591014 ;9678;NEUTROGENA SUN FRESH FPS70 120ML;JOHNSON;;ST;33049990;;04;04;002;0,5;8;11;;115,120002746582;0;76,75;49,993488920628;1266,3200302124;0;844,25
7891010591007;9520;NEUTROGENA SUN FRESH FPS70 200ML;NEUTROGENA;;ST;33049990;;04;04;002;0,5;8;3;;147,449996948242;0;74,7067031860352;97,3718430340329;442,349990844727;0;224,120109558105
7891010249106;21049;NEUTROGENA SUN FRESH FPS90 200ML;DIVERSAS;;ST;33049990;;04;04;002;0,5;8;19;;170;0;86,5699996948242;96,3728781324737;3230;0;1644,82999420166
7891010253561;24952;NEUTROGENA SUNFRESH FP70 200ML+FACIAL 70G;NEUTROGENA;;ST;33049990;0;04;04;002;0,5;8;2;;150,25;0;95,13330078125;57,9362838944121;300,5;0;190,2666015625
7896548197585 ;5861;NEVANAC COL GTS 5ML;DIVERSAS;;ST;30049039;;04;04;002;0,5;8;1;;95,6399993896484;0;66,9199981689453;42,9169187186721;95,6399993896484;0;66,9199981689453
7896523207360 ;5735;NEVRALGEX  C/10CP;CIMED;;ST;30049039;;04;04;002;3,5;8;5;;6,5;0;2,6800000667572;142,537307391376;32,5;0;13,400000333786
7896523208404;22044;NEVRALGEX C/30CP;CIMED;;ST;30049039;0;04;04;002;3,5;8;5;;10,3699998855591;0;7,56669998168945;37,04785323395;51,8499994277954;0;37,8334999084473
7896004773957;27678;NEXFLEN 550 MG C/10 CPS;LEGRAND;;ST;30049029;0;04;04;002;3,5;8;2;;28,3500003814697;0;9,52999973297119;197,481649274202;56,7000007629395;0;19,0599994659424
0602883706309;33661;NIACINAMIDA + ZINCO;PRINCIPIA;;ST;33049990;0;;;;0,5;0;2;;63,7999992370605;0;42,5800018310547;49,835595334638;127,599998474121;0;85,1600036621094
7896862910747;5956;NIFEDIPRESS RET 20MG C/20CP;MEDQUIMICA;;ST;30039072;;04;04;002;3,5;8;23;;14,5500001907349;0;5,56269979476929;161,563642251852;334,650004386902;0;127,942095279694
7898049797332;28202;NIMESULIDA 100 MG C/12 CPS;VITAMEDIC IND. FARMACEUTICA LTDA;;ST;30049079;0;04;04;002;2,5;8;10;;5;0;1,21000003814697;313,22312746842;50;0;12,1000003814697
7899620915039;21619;NIMESULIDA 100MG C/12 CP GLOBO;GLOBO;;ST;30049079;;04;04;002;2,5;8;22;;5;0;1,13999998569489;338,596496731731;110;0;25,0799996852875
7896004714035;29049;NIMESULIDA 100MG C/12 CPS;GERMED;;ST;30049079;0;04;04;002;2,5;8;3;;5;0;0,879999995231628;468,181821260571;15;0;2,63999998569489
7895296211215;30787;NIMESULIDA 100MG GEN 12 CPR-NVG;NOVA QUIMICA;;ST;30049079;0;04;04;002;2,5;8;4;;5;0;1,46000003814697;242,465744476691;20;0;5,84000015258789
7896112126768 ;3386;NIMESULIDA GTS 15ML TEUTO;TEUTO;;ST;30049099;;04;04;002;2,5;8;7;;5,09999990463257;0;2,13619995117188;138,741691845598;35,699999332428;0;14,9533996582031
7891000325858;31329;NINHO INTEGRAL FORT+ LT 380G;NESTLE;;ST;04022110;0;;;   ;0,5;8;2;;29,2999992370605;0;20,8799991607666;40,3256724842934;58,5999984741211;0;41,7599983215332
7896112105619;4996;NISTATINA 100.000UI/ML 50ML TEUTO;TEUTO;;ST;30042099;;04;04;002;2,5;8;12;;13,8000001907349;0;5,48999977111816;151,366134172428;165,600002288818;0;65,879997253418
7896112105596;32142;NISTATINA CANDITRAT 100 000UI/ML SUSP ORAL C/01 FR;TEUTO;;ST;30049099;0;;;;3,5;8;1;;15,3500003814697;0;6,31330013275146;143,137504295711;15,3500003814697;0;6,31330013275146
7896714265766 ;6214;NISTATINA NQ CR VAG 60G;NEO QUIMICA;;ST;30049099;;04;04;002;2,5;8;2;;21,9300003051758;0;10,1599998474121;115,846462938301;43,8600006103516;0;20,3199996948242
7896714224688 ;7494;NISTATINA+OX DE ZINCO POM 60G NEO QUIMIC;NEO QUIMICA;;ST;30049099;;04;04;002;2,5;8;4;;24,1499996185303;0;9,96350002288818;142,384699784742;96,5999984741211;0;39,8540000915527
7896004792040;32301;NITAZOXANIDA 20MG FR.45ML;EMS;;ST;30049079;0;;;;2,5;8;1;;21,9200000762939;0;9,60999965667725;128,095742553575;21,9200000762939;0;9,60999965667725
7891317036737;19770;NITAZOXANIDA 20MG/ML 45ML;EUROFARMA;;ST;30049079;;04;04;002;2,5;8;4;;22,5;0;9,36999988555908;140,12807123591;90;0;37,4799995422363
7898569764517;19662;NITAZOXANIDA 500MG C/6CP ALTHAIA;ALTHAIA;;ST;30049079;;04;04;002;2,5;8;2;;28,2199993133545;0;11,7399997711182;140,374785890364;56,439998626709;0;23,4799995422363
7898687730470;30270;NITAZOXANIDA SUSP 20MG 45ML ALTHAIA;ALTHAIA;;ST;30049079;0;04;04;002;2,5;8;7;;18,1700000762939;0;6,44999980926514;181,705435869836;127,190000534058;0;45,149998664856
7896112189114 ;7329;NITRATO DE MICONAZOL CR 20MG/G 80G TEUTO;TEUTO;;ST;30049099;;04;04;002;2,5;8;3;;32,2999992370605;0;13,5791997909546;137,863789724755;96,8999977111816;0;40,7375993728638
7896523227627;32993;NITRATO DE MICONAZOL EMUSÃO FR 30ML CIMED;CIMED;;ST;30049066;0;;;;3,5;8;3;;12;0;5,03999996185303;138,095239897344;36;0;15,1199998855591
7896004711508 ;18679;NITRAZEPAM 5 MG C/20CP GERMED;GERMED;;ST;30049069;;04;04;002;2,5;8;8;;14,3800001144409;0;9,19379997253418;56,409756111729;115,040000915527;0;73,5503997802734
7896112161158;33745;NITROFEN 100MG TEUTO 28X100MG (40)       CX/40;TEUTO;;ST;30049079;0;;;;2,5;8;6;;17,0599994659424;0;7,07000017166138;141,30125957173;102,359996795654;0;42,4200010299683
7894916513661;28381;NIVUX 100 +200 MG C/12 CPS;EMS;;ST;30049069;0;04;04;002;0,5;8;1;;68,1999969482422;0;54,2299995422363;25,7606445213512;68,1999969482422;0;54,2299995422363
7891317460518 ;5406;NOEX 50MCG C/200DOSES;EUROFARMA;;ST;30043999;;04;04;002;0,5;8;1;;80,870002746582;0;57,4650001525879;40,7291438820959;80,870002746582;0;57,4650001525879
7891045008433;7036;NORDETTE C/21CP;WYETH;;ST;30066000;;04;04;002;0,5;8;3;;12,8000001907349;0;9,39890003204346;36,1861510080553;38,4000005722046;0;28,1967000961304
7896241274903;4807;NORESTIN C/ 35CP;DIVERSAS;;ST;30066000;;04;04;002;0,5;8;2;;15,7299995422363;0;11,5500001907349;36,1904699781266;31,4599990844727;0;23,1000003814697
7891317016920;28624;NORETISTERONA+ESTRADIOL 50+5MG SOL INJ;EUROFARMA;;ST;30066000;0;04;04;002;2,5;8;5;;28,75;0;12,3000001907349;133,739833773794;143,75;0;61,5000009536743
7898060132686 ;7922;NORFLOXACINO 400MG C/14 CPS GLOBO     ;GLOBO;;ST;30039077;;04;04;002;2,5;8;9;;16,25;0;6,57999992370605;146,960489185652;146,25;0;59,2199993133545
7898581710523;5606;NORIPURUM 50MG GTS 30ML;DIVERSAS;;ST;30049099;;04;04;002;0,5;8;2;;46;0;37,1533012390137;23,8113396816987;92;0;74,3066024780273
7898581710615;4297;NORIPURUM EV 5ML C/AMP;DIVERSAS;;ST;30049099;;04;04;002;0,5;8;82;;21,2999992370605;0;15,1859998703003;40,2607626694215;1746,59993743896;0;1245,25198936462
7898581710608;4262;NORIPURUM FOLICO C/30CP;NYCOMED;;ST;30049099;;04;04;002;0,5;8;3;;78,0299987792969;0;61,7449989318848;26,3746054403163;234,089996337891;0;185,234996795654
7898581710578;1494;NORIPURUM XPE 120ML;NYCOMED;;ST;30049099;;04;04;002;0,5;8;1;;35,4900016784668;0;28,2199993133545;25,7618800212796;35,4900016784668;0;28,2199993133545
7898581710547;4911;NORIPURUN 100MG C/30CP;NYCOMED;;ST;30049099;;04;04;002;0,5;8;8;;75,629997253418;0;59,7282981872559;26,6233921755283;605,039978027344;0;477,826385498047
7899706189255;32898;NORMADERM VCY GEL 150G + 40G PROMO   LORE %DF:0.;LOREAL;;ST;34013000;0;;;;0,5;8;1;;101,949996948242;0;67,9400024414063;50,0588655941944;101,949996948242;0;67,9400024414063
7893454714684;32666;NORTRIPTILINA 25MG C/ 30 CP DEL;DELTA;;ST;30049039;0;;;;2,5;8;3;;38,4000015258789;0;19,9466667175293;92,5133761428553;115,200004577637;0;59,8400001525879
7893454714707;32662;NORTRIPTILINA 50MG C/30 CP;DELTA;;ST;30049039;0;;;;2,5;8;2;;56,0999984741211;0;32,4500007629395;72,8813471653038;112,199996948242;0;64,9000015258789
7896658021121 ;651;NOTUSS XPE AD120ML;SERVIMED COMERCIAL LTDA;;ST;30049099;;04;04;002;0,5;8;3;;30,3199996948242;0;22,7467002868652;33,2940572146725;90,9599990844727;0;68,2401008605957
7896658021381 ;650;NOTUSS XPE PED 120ML;SERVIMED COMERCIAL LTDA;;ST;30049099;;04;04;002;0,5;8;3;;24,8700008392334;0;18,7900009155273;32,3576350583452;74,6100025177002;0;56,370002746582
7896658007088 ;7370;NOVACORT CR 10G ;SERVIMED COMERCIAL LTDA;;ST;30049077;;04;04;002;0,5;8;3;;22,3600006103516;0;16,7800006866455;33,253871843682;67,0800018310547;0;50,3400020599365
7896658000560 ;431;NOVACORT CR 30G;SERVIMED COMERCIAL LTDA;;ST;30049077;;04;04;002;0,5;8;3;;48,2400016784668;0;36,189998626709;33,2965004393912;144,7200050354;0;108,569995880127
7896658000577 ;430;NOVACORT POM 30G;SERVIMED COMERCIAL LTDA;;ST;30049077;;04;04;002;0,5;8;6;;48,2400016784668;0;36,189998626709;33,2965004393912;289,440010070801;0;217,139991760254
7891058015756;27154;NOVALGINA 1 GR EFERV C/2 CPS;SANOFI AVENTIS;;ST;30049069;0;04;04;002;0,5;8;11;;8,10000038146973;0;5,61999988555908;44,1281236016241;89,100004196167;0;61,8199987411499
7891058002565;30408;NOVALGINA 1G C 20 CPS;SANOFI AVENTIS;;ST;30049069;0;04;04;002;0,5;8;4;;44,3600006103516;0;34,3400001525879;29,1788014363435;177,440002441406;0;137,360000610352
7891058001155;18226;NOVALGINA 1G C/10CP;SANOFI AVENTIS;;ST;30049069;;04;04;002;0,5;8;8;;24,2700004577637;0;19,1599998474121;26,6701495357358;194,160003662109;0;153,279998779297
7891058011222;23329;NOVALGINA 1G C/4CP;SANOFI AVENTIS;;ST;30049069;0;04;04;002;0,5;8;52;;12,5;0;9,51000022888184;31,440585690393;650;0;494,520011901855
7891058008635;33912;NOVALGINA 500 MG C/30 CPS;SANOFI AVENTIS;;ST;30049069;0;;;;0,5;8;2;;44,2799987792969;0;34,2700004577637;29,2092156049724;88,5599975585938;0;68,5400009155273
7891058000165;23968;NOVALGINA 500MG/ML GTS 20ML;SANOFI AVENTIS;;ST;30049069;0;04;04;002;0,5;8;4;;31,3099994659424;0;24,2299995422363;29,2199754744717;125,23999786377;0;96,9199981689453
7891058005566;434;NOVALGINA 50MG XPE 100ML;SANOFI AVENTIS;;ST;30049069;;04;04;002;0,5;8;1;;48,1599998474121;0;37,2733001708984;29,20776970807;48,1599998474121;0;37,2733001708984
7896658002922 ;19531;NOVAMOX 2X 875/125MG C/14CP;SERVIMED COMERCIAL LTDA;;ST;30041012;;04;04;002;0,5;8;1;;132,339996337891;0;101,290000915527;30,6545514282876;132,339996337891;0;101,290000915527
7896112422174;33896;NOVANLO 2,5MG C 90 COMP;DIVERSAS;;ST;30049069;0;;;;0,5;8;2;;151,360000610352;0;109,970001220703;37,6375365374246;302,720001220703;0;219,940002441406
7896112422211;24975;NOVANLO 5MG C/30 CPS;BIOLAB;;ST;30049069;0;04;04;002;0,5;8;4;;153,089996337891;0;116,065002441406;31,9002223906176;612,359985351563;0;464,260009765625
7898408100513;29979;NOVO AMARGO 500 ML;DIVERSAS;;18 %;21069030;0;49;49;   ;3,5;8;16;;45;0;27;66,6666666666667;720;0;432
7897705201848;34015;NOVOFINE 32G X 6MM  UNID;NOVO NORDISK;;ST;90183219;0;;;;0,5;8;100;;1,35000002384186;0;0,888999998569489;51,8560209239793;135,000002384186;0;88,8999998569489
7899620910485 ;6770;NOVOPRAZOL 20MG C/56CP;GLOBO;;ST;30039079;;04;04;002;3,5;8;11;;10,8999996185303;0;4,47209978103638;143,733372514427;119,899995803833;0;49,1930975914001
7896094915992;25905;NOVOTRAM 100MG/ML 10ML;MANTECORP;;ST;30049064;0;04;04;002;0,5;8;2;;108,919998168945;0;80,8399963378906;34,7352834031405;217,839996337891;0;161,679992675781
7891000103487;19817;NUTREN SENIOR 740G;NESTLE;;ST;19019090;;49;49;   ;0,5;8;5;;207,770004272461;0;127,629997253418;62,7908867379505;1038,8500213623;0;638,14998626709
7891000287736;31185;NUTREN SENIOR BAUN LT 740G;NESTLE;;ST;19019090;0;;;   ;0,5;8;6;;207,770004272461;0;127,629997253418;62,7908867379505;1246,62002563477;0;765,779983520508
7891000241547;22604;NUTREN SENIOR BAUNILHA 370G;DANONE;;18 %;19019090;0;49;49;   ;0,5;8;2;;98,5;0;72,8467025756836;35,2154545329819;197;0;145,693405151367
7891000287743;22012;NUTREN SENIOR BAUNILHA 740G;NESTLE;;ST;19019090;0;49;49;   ;0,5;8;12;;198,5;0;141,768295288086;40,0172017280945;2382;0;1701,21954345703
7891000103494;33411;NUTREN SENIOR PO 740G BR;NESTLE;;ST;19019090;0;;;;0,5;8;14;;198,5;0;141,767501831055;40,0179853888896;2779;0;1984,74502563477
7896311709519;21024;NUTRI WHEY POTE BAUNILHA  907G ;INTEGRAL MEDICA;;18 %;21069030;;49;49;   ;0,5;8;3;;114;0;76,1399993896484;49,7241934775991;342;0;228,419998168945
7896311709526;23642;NUTRI WHEY POTE MORANGO 907G;INTEGRAL MEDICA;;18 %;21069030;0;49;49;   ;0,5;8;2;;113,970001220703;0;76,1500015258789;49,6651332068213;227,940002441406;0;152,300003051758
